date,state,district,bio_age_5_17,bio_age_17_,total_bio,total_bio_lag_7,total_bio_lag_14,total_bio_roll_mean_7,total_bio_roll_mean_30,total_bio_roll_std_30,capacity_ratio,risk_level,z_score,is_anomaly_z,is_anomaly_if,day,month,weekday,year
2025-10-28,Manipur,Imphal West,231,69,300,97.0,7.0,197.85714285714286,247.73333333333332,182.90697340325517,1.2061109622085233,Medium,0.284201657498114,0,0,28,10,1,2025
2025-10-29,Manipur,Imphal West,309,126,435,4.0,474.0,259.42857142857144,258.43333333333334,184.1984842749643,1.6767313375305153,High,0.9533915321062673,0,0,29,10,2,2025
2025-10-30,Manipur,Imphal West,757,483,1240,8.0,223.0,435.42857142857144,296.53333333333336,254.46410672075996,4.167600268877436,High,3.6931476549773836,1,0,30,10,3,2025
2025-10-31,Manipur,Imphal West,605,428,1033,203.0,467.0,554.0,319.76666666666665,287.82414211043545,3.2204094357269044,High,2.4694380743996804,0,0,31,10,4,2025
2025-11-01,Manipur,Imphal West,234,204,438,208.0,593.0,586.8571428571429,321.26666666666665,288.3357637263839,1.3591228796028134,High,0.40345283220405664,0,0,1,11,5,2025
2025-11-02,Manipur,Imphal West,441,385,826,270.0,481.0,666.2857142857143,330.6666666666667,300.20008653233583,2.4904522613065323,High,1.6445325067333803,0,0,2,11,6,2025
2025-11-03,Manipur,Imphal West,239,190,429,392.0,131.0,671.5714285714286,327.6666666666667,298.6990566385849,1.3052738336713996,High,0.33811695795737484,0,0,3,11,0,2025
2025-11-04,Manipur,Imphal West,595,408,1003,300.0,97.0,772.0,344.3,321.8531631360621,2.904720532869968,High,2.040246388177401,0,0,4,11,1,2025
2025-11-05,Manipur,Imphal West,561,357,918,435.0,4.0,841.0,372.3666666666667,334.128251582751,2.4587090438353716,High,1.6281329036164645,0,0,5,11,2,2025
2025-11-06,Manipur,Imphal West,381,269,650,1240.0,8.0,756.7142857142857,392.6,331.86646670631995,1.6514227642276422,High,0.7732830601620733,0,0,6,11,3,2025
2025-11-07,Manipur,Imphal West,754,617,1371,1033.0,203.0,805.0,427.26666666666665,376.524206606851,3.2012764632627646,High,2.4997955543447454,0,0,7,11,4,2025
2025-11-08,Manipur,Imphal West,791,505,1296,438.0,208.0,927.5714285714286,465.0,404.88474307191785,2.781115879828326,High,2.0473792478884993,0,0,8,11,5,2025
2025-11-09,Manipur,Imphal West,549,289,838,826.0,270.0,929.2857142857143,490.8333333333333,403.07106272863916,1.70382921043714,High,0.8591723057877382,0,0,9,11,6,2025
2025-11-10,Manipur,Imphal West,544,356,900,429.0,392.0,996.5714285714286,516.4333333333333,403.88276579441504,1.739354506216582,High,0.9473524167275328,0,0,10,11,0,2025
2025-11-11,Manipur,Imphal West,729,511,1240,1003.0,300.0,1030.4285714285713,553.0666666666667,418.2416339483855,2.237997834195644,High,1.638514111453693,0,0,11,11,1,2025
2025-11-12,Manipur,Imphal West,947,604,1551,918.0,435.0,1120.857142857143,600.8666666666667,447.6000164350343,2.5769827204253435,High,2.117996652973664,0,0,12,11,2,2025
2025-11-13,Manipur,Imphal West,517,357,874,650.0,1240.0,1152.857142857143,629.7666666666667,435.7670750276577,1.3856153886804419,High,0.5591843966669594,0,0,13,11,3,2025
2025-11-14,Manipur,Imphal West,779,492,1271,1371.0,1033.0,1138.5714285714287,656.3333333333334,450.0053128677425,1.9335699797160242,High,1.3628812103304822,0,0,14,11,4,2025
2025-11-15,Manipur,Imphal West,460,273,733,1296.0,438.0,1058.142857142857,673.3333333333334,442.6436515966879,1.0869995056846267,Medium,0.13449232610885867,0,0,15,11,5,2025
2025-11-16,Manipur,Imphal West,270,138,408,838.0,826.0,996.7142857142857,671.3666666666667,443.72175836955995,0.6068117594566457,Low,-0.5922054896351873,0,0,16,11,6,2025
2025-11-17,Manipur,Imphal West,168,132,300,900.0,429.0,911.0,661.6,448.7027739053373,0.45276184726833685,Low,-0.804086656748346,0,0,17,11,0,2025
2025-11-18,Manipur,Imphal West,311,261,572,1240.0,1003.0,815.5714285714286,664.6333333333333,447.7463477841248,0.8593319645450448,Low,-0.20642693537395826,0,0,18,11,1,2025
2025-11-19,Manipur,Imphal West,191,166,357,1551.0,918.0,645.0,672.1666666666666,440.29763313822826,0.5303292894280763,Low,-0.7141816384225803,0,0,19,11,2,2025
2025-11-25,Manipur,Imphal West,463,287,750,874.0,650.0,627.2857142857143,693.9333333333333,426.8176492919733,1.0792402148887184,Medium,0.1310527201471364,0,0,25,11,1,2025
2025-12-01,Manipur,Imphal West,257,97,354,1271.0,1371.0,496.2857142857143,705.6,411.82894004922537,0.5009906594961788,Low,-0.8516844772512207,0,0,1,12,0,2025
2025-12-02,Manipur,Imphal West,285,155,440,733.0,1296.0,454.42857142857144,720.0,393.7514531992882,0.6102635228848821,Low,-0.7093070784938782,0,0,2,12,1,2025
2025-12-03,Manipur,Imphal West,167,145,312,408.0,838.0,440.7142857142857,723.6333333333333,389.29401027601375,0.43056258337550024,Low,-1.0546749949921816,0,0,3,12,2,2025
2025-12-04,Manipur,Imphal West,149,74,223,300.0,900.0,429.7142857142857,724.1333333333333,388.6179520347428,0.3075296497195918,Low,-1.2862172564590826,0,0,4,12,3,2025
2025-12-05,Manipur,Imphal West,75,96,171,572.0,1240.0,372.42857142857144,720.8333333333334,393.00285892908755,0.23689679057954283,Low,-1.3955059484283898,0,0,5,12,4,2025
2025-12-06,Manipur,Imphal West,105,122,227,357.0,1551.0,353.85714285714283,715.3333333333334,398.8742203729898,0.3168915774778967,Low,-1.2212173439883967,0,0,6,12,5,2025
2025-12-07,Manipur,Imphal West,65,61,126,750.0,874.0,264.7142857142857,709.5333333333333,406.3174173945296,0.17733158191030213,Low,-1.4326255357946553,0,0,7,12,6,2025
2025-12-08,Manipur,Imphal West,78,97,175,354.0,1271.0,239.14285714285714,700.8666666666667,415.0540250113958,0.24933510638297873,Low,-1.2639384191806895,0,0,8,12,0,2025
2025-12-09,Manipur,Imphal West,89,86,175,440.0,733.0,201.28571428571428,665.3666666666667,412.8909418781876,0.26261817818018107,Low,-1.1847726467301782,0,0,9,12,1,2025
2025-12-10,Manipur,Imphal West,70,56,126,312.0,408.0,174.71428571428572,635.1333333333333,418.21581075781376,0.19807168308530707,Low,-1.2144898171015455,0,0,10,12,2,2025
2025-12-11,Manipur,Imphal West,58,46,104,223.0,300.0,157.71428571428572,624.0,427.9764737330369,0.1664,Low,-1.2121876882311484,0,0,11,12,3,2025
2025-12-12,Manipur,Imphal West,54,51,105,171.0,572.0,148.28571428571428,599.9666666666667,436.40304712527984,0.1747185090687226,Low,-1.1316031516463114,0,0,12,12,4,2025
2025-12-13,Manipur,Imphal West,30,29,59,227.0,357.0,124.28571428571429,587.6333333333333,446.512654439616,0.10023217622741945,Low,-1.1812701341268175,0,0,13,12,5,2025
2025-12-14,Manipur,Imphal West,31,33,64,126.0,750.0,115.42857142857143,556.3333333333334,449.29464515050563,0.11483253588516745,Low,-1.0933581792179137,0,0,14,12,6,2025
2025-12-15,Manipur,Imphal West,54,57,111,175.0,354.0,106.28571428571429,529.4333333333333,451.0491741165963,0.209262866838434,Low,-0.925636760980803,0,0,15,12,0,2025
2025-12-16,Manipur,Imphal West,97,83,180,175.0,440.0,107.0,513.7666666666667,454.86335070666127,0.3496729909991582,Low,-0.7321638516219275,0,0,16,12,1,2025
2025-12-18,Manipur,Imphal West,17,10,27,126.0,312.0,92.85714285714286,468.96666666666664,433.1918809801559,0.05745088304135045,Low,-1.0179063359475073,0,0,18,12,3,2025
2025-12-19,Manipur,Imphal West,85,64,149,104.0,223.0,99.28571428571429,430.73333333333335,407.53852649131426,0.3451204447189623,Low,-0.689612643764512,0,0,19,12,4,2025
2025-12-20,Manipur,Imphal West,34,24,58,105.0,171.0,92.57142857142857,404.73333333333335,405.53608056950634,0.1429510351626684,Low,-0.8528968273802493,0,0,20,12,5,2025
2025-12-25,Manipur,Imphal West,147,109,256,59.0,227.0,120.71428571428571,383.26666666666665,395.3319803818591,0.666204024982651,Low,-0.3211112727871402,0,0,25,12,3,2025
2025-12-26,Manipur,Imphal West,109,126,235,64.0,126.0,145.14285714285714,349.76666666666665,361.35078795267884,0.669961037726884,Low,-0.31672807258157415,0,0,26,12,4,2025
2025-12-27,Manipur,Imphal West,118,139,257,111.0,175.0,166.0,306.6333333333333,281.40576708220686,0.8354101202730524,Low,-0.1757518405029077,0,0,27,12,5,2025
2025-12-28,Manipur,Imphal West,77,67,144,180.0,175.0,160.85714285714286,282.3,261.5120686870193,0.5082950935404165,Low,-0.5268329212128093,0,0,28,12,6,2025
2025-12-29,Manipur,Imphal West,110,89,199,27.0,126.0,185.42857142857142,246.56666666666666,183.30052266481434,0.8038238858220008,Low,-0.25809295589017794,0,0,29,12,0,2025
2025-03-01,Manipur,Jiribam,20,229,249,,,249.0,249.0,0.0,0.996,Low,0.0,0,0,1,3,5,2025
2025-04-01,Manipur,Jiribam,42,273,315,,,282.0,282.0,46.66904755831214,1.1130742049469964,Medium,0.6922731141131375,0,0,1,4,1,2025
2025-05-01,Manipur,Jiribam,28,229,257,,,273.6666666666667,273.6666666666667,36.0185137579736,0.9356796116504854,Low,-0.4502251704547909,0,0,1,5,3,2025
2025-06-01,Manipur,Jiribam,11,128,139,,,240.0,240.0,73.4756195391823,0.5767634854771784,Low,-1.3561485036974144,0,0,1,6,6,2025
2025-07-01,Manipur,Jiribam,175,317,492,,,290.4,290.4,129.42101838573208,1.688400823610158,High,1.5457631177495454,0,0,1,7,1,2025
2025-09-01,Manipur,Jiribam,2,9,11,,,243.83333333333334,243.83333333333334,162.51328150851754,0.044928522804629,Low,-1.4239414143321738,0,0,1,9,0,2025
2025-09-02,Manipur,Jiribam,15,13,28,,,213.0,213.0,169.30347505785778,0.1308411214953271,Low,-1.086296095468101,0,0,2,9,1,2025
2025-09-03,Manipur,Jiribam,1,2,3,249.0,,177.85714285714286,186.75,173.43977958604867,0.015978695073235686,Low,-1.0533721175069402,0,0,3,9,2,2025
2025-09-04,Manipur,Jiribam,10,19,29,315.0,,137.0,169.22222222222223,170.54675149191334,0.17036553524804177,Low,-0.8173994610957833,0,0,4,9,3,2025
2025-09-05,Manipur,Jiribam,0,2,2,257.0,,100.57142857142857,152.5,169.2652422153533,0.013029315960912053,Low,-0.8839149907627417,0,0,5,9,4,2025
2025-09-06,Manipur,Jiribam,0,4,4,139.0,,81.28571428571429,139.0,166.70452903265706,0.02857142857142857,Low,-0.8049872044523704,0,0,6,9,5,2025
2025-09-07,Manipur,Jiribam,1,1,2,492.0,,11.285714285714286,127.58333333333333,163.79280610983298,0.01555411535968892,Low,-0.7620680556263671,0,0,7,9,6,2025
2025-09-08,Manipur,Jiribam,4,3,7,11.0,,10.714285714285714,118.3076923076923,160.34617998535992,0.05867182462927144,Low,-0.6898687797739744,0,0,8,9,0,2025
2025-09-09,Manipur,Jiribam,1,6,7,28.0,,7.714285714285714,110.35714285714286,156.90154048508705,0.06286080821039128,Low,-0.6545670329727048,0,0,9,9,1,2025
2025-09-10,Manipur,Jiribam,5,6,11,3.0,249.0,8.857142857142858,103.73333333333333,153.35508127343206,0.10502864417568428,Low,-0.6007792718469761,0,0,10,9,2,2025
2025-09-11,Manipur,Jiribam,5,5,10,29.0,315.0,6.142857142857143,97.875,149.9968332999067,0.1011378002528445,Low,-0.5819658470947171,0,0,11,9,3,2025
2025-09-12,Manipur,Jiribam,2,1,3,2.0,257.0,6.285714285714286,92.29411764705883,147.0453861507912,0.03215636822194199,Low,-0.6031536677280072,0,0,12,9,4,2025
2025-09-13,Manipur,Jiribam,0,1,1,4.0,139.0,5.857142857142857,87.22222222222223,144.26876697394695,0.011335012594458438,Low,-0.5935358578329893,0,0,13,9,5,2025
2025-09-15,Manipur,Jiribam,11,6,17,2.0,492.0,8.0,83.52631578947368,141.12656589862584,0.20112079701120797,Low,-0.46807797943225266,0,0,15,9,0,2025
2025-09-16,Manipur,Jiribam,2,6,8,7.0,11.0,8.142857142857142,79.75,138.39678844767886,0.09907120743034056,Low,-0.5147177406237778,0,0,16,9,1,2025
2025-09-18,Manipur,Jiribam,3,7,10,7.0,28.0,8.571428571428571,76.42857142857143,135.748506963639,0.12915129151291513,Low,-0.48577182232954536,0,0,18,9,3,2025
2025-09-19,Manipur,Jiribam,0,1,1,11.0,3.0,7.142857142857143,73.0,133.4494732277423,0.013513513513513514,Low,-0.5355171595060109,0,0,19,9,4,2025
2025-09-20,Manipur,Jiribam,1,3,4,10.0,29.0,6.285714285714286,70.0,131.17268285459716,0.056338028169014086,Low,-0.4993467528582017,0,0,20,9,5,2025
2025-10-15,Manipur,Jiribam,4,0,4,3.0,2.0,6.428571428571429,67.25,128.99486002567497,0.05860805860805861,Low,-0.486557699185242,0,0,15,10,2,2025
2025-10-16,Manipur,Jiribam,2,4,6,1.0,4.0,7.142857142857143,64.8,126.87165430728278,0.0911854103343465,Low,-0.4598360779684627,0,0,16,10,3,2025
2025-10-17,Manipur,Jiribam,6,8,14,17.0,2.0,6.714285714285714,62.84615384615385,124.70691795010967,0.21927710843373494,Low,-0.3885717241555458,0,0,17,10,4,2025
2025-10-18,Manipur,Jiribam,3,4,7,8.0,7.0,6.571428571428571,60.77777777777778,122.75658632912325,0.11330935251798561,Low,-0.43454477351822707,0,0,18,10,5,2025
2025-10-19,Manipur,Jiribam,6,9,15,10.0,7.0,7.285714285714286,59.142857142857146,120.77211914140102,0.2494061757719715,Low,-0.3625038100190959,0,0,19,10,6,2025
2025-10-20,Manipur,Jiribam,4,3,7,1.0,11.0,8.142857142857142,57.3448275862069,118.9904785692863,0.11997635933806146,Low,-0.4195735210534743,0,0,20,10,0,2025
2025-10-21,Manipur,Jiribam,2,3,5,4.0,10.0,8.285714285714286,55.6,117.31084554617539,0.08833922261484099,Low,-0.42768691041305584,0,0,21,10,1,2025
2025-10-24,Manipur,Jiribam,2,8,10,4.0,3.0,9.142857142857142,47.63333333333333,111.70542645212261,0.20562028786840303,Low,-0.3339087967456475,0,0,24,10,4,2025
2025-10-25,Manipur,Jiribam,3,9,12,6.0,1.0,10.0,37.53333333333333,99.75650815631143,0.31141868512110726,Low,-0.2534162189674287,0,0,25,10,5,2025
2025-10-26,Manipur,Jiribam,8,16,24,14.0,17.0,11.428571428571429,29.766666666666666,90.74355048168981,0.7800650054171181,Low,-0.06285637122598146,0,0,26,10,6,2025
2025-10-27,Manipur,Jiribam,5,8,13,7.0,8.0,12.285714285714286,25.566666666666666,88.39904950859476,0.4893350062735257,Low,-0.14056823574459276,0,0,27,10,0,2025
2025-10-28,Manipur,Jiribam,2,5,7,15.0,10.0,11.142857142857142,9.4,7.3371985633904435,0.673076923076923,Low,-0.2878664795796833,0,0,28,10,1,2025
2025-10-29,Manipur,Jiribam,3,6,9,7.0,1.0,11.428571428571429,9.333333333333334,7.331243171303194,0.8709677419354839,Low,-0.0400100352947918,0,0,29,10,2,2025
2025-10-30,Manipur,Jiribam,7,23,30,5.0,4.0,15.0,9.4,7.513665710809286,2.8846153846153846,High,2.4196392834458407,0,0,30,10,3,2025
2025-10-31,Manipur,Jiribam,2,9,11,10.0,4.0,15.142857142857142,9.666666666666666,7.420072187274591,1.03125,Medium,0.15835176987537292,0,0,31,10,4,2025
2025-11-01,Manipur,Jiribam,2,4,6,12.0,6.0,14.285714285714286,8.9,6.482602712725235,0.6060606060606061,Low,-0.3875656788603965,0,0,1,11,5,2025
2025-11-02,Manipur,Jiribam,5,4,9,24.0,14.0,12.142857142857142,9.133333333333333,6.3503099752380034,0.8881578947368421,Low,-0.018139824549238213,0,0,2,11,6,2025
2025-11-03,Manipur,Jiribam,0,4,4,13.0,7.0,10.857142857142858,9.133333333333333,6.3503099752380034,0.39473684210526316,Low,-0.6983832451456736,0,0,3,11,0,2025
2025-11-04,Manipur,Jiribam,3,5,8,7.0,15.0,11.0,9.333333333333334,6.210854421388111,0.7741935483870968,Low,-0.18490642792323397,0,0,4,11,1,2025
2025-11-05,Manipur,Jiribam,4,6,10,9.0,7.0,11.142857142857142,9.433333333333334,6.196124112942429,0.9584664536741214,Low,0.07874609411578946,0,0,5,11,2,2025
2025-11-06,Manipur,Jiribam,3,9,12,30.0,5.0,8.571428571428571,9.6,6.195660327725353,1.1320754716981132,Medium,0.33353436525521396,0,0,6,11,3,2025
2025-11-07,Manipur,Jiribam,2,3,5,11.0,10.0,7.714285714285714,9.4,6.2455501400374835,0.4807692307692307,Low,-0.6072692776890006,0,0,7,11,4,2025
2025-11-08,Manipur,Jiribam,3,6,9,6.0,12.0,8.142857142857142,9.366666666666667,6.244905970045565,0.8681672025723473,Low,-0.05061027267747425,0,0,8,11,5,2025
2025-11-09,Manipur,Jiribam,3,5,8,9.0,24.0,8.0,9.533333333333333,6.134882363109622,0.759493670886076,Low,-0.21490660326248953,0,0,9,11,6,2025
2025-11-10,Manipur,Jiribam,1,0,1,4.0,13.0,7.571428571428571,9.533333333333333,6.134882363109622,0.0949367088607595,Low,-1.1960019659825505,0,0,10,11,0,2025
2025-11-11,Manipur,Jiribam,1,6,7,8.0,7.0,7.428571428571429,9.2,5.985038818184098,0.6862745098039216,Low,-0.3149588795802761,0,0,11,11,1,2025
2025-11-12,Manipur,Jiribam,3,2,5,10.0,9.0,6.714285714285714,9.1,6.030668745441045,0.49504950495049505,Low,-0.583159319326287,0,0,12,11,2,2025
2025-11-13,Manipur,Jiribam,5,9,14,12.0,30.0,7.0,9.233333333333333,6.095127128505341,1.3680781758957656,High,0.6718225875779076,0,0,13,11,3,2025
2025-11-14,Manipur,Jiribam,2,7,9,5.0,11.0,7.571428571428571,9.5,5.894181818568454,0.8571428571428571,Low,-0.0725249221964707,0,0,14,11,4,2025
2025-11-15,Manipur,Jiribam,0,2,2,9.0,6.0,6.571428571428571,9.433333333333334,5.96936624218446,0.19169329073482427,Low,-1.066572350343788,0,0,15,11,5,2025
2025-11-16,Manipur,Jiribam,0,4,4,8.0,9.0,6.0,9.433333333333334,5.96936624218446,0.38338658146964855,Low,-0.7796022112378361,0,0,16,11,6,2025
2025-11-17,Manipur,Jiribam,0,1,1,1.0,4.0,6.0,9.266666666666667,6.136006413999399,0.0974025974025974,Low,-1.1584443997204292,0,0,17,11,0,2025
2025-11-18,Manipur,Jiribam,0,1,1,7.0,8.0,5.142857142857143,8.833333333333334,6.248218136801528,0.10169491525423728,Low,-1.0807253845687934,0,0,18,11,1,2025
2025-11-19,Manipur,Jiribam,0,2,2,5.0,10.0,4.714285714285714,8.666666666666666,6.36441255155846,0.20689655172413796,Low,-0.9052543729717943,0,0,19,11,2,2025
2025-11-25,Manipur,Jiribam,2,4,6,14.0,12.0,3.5714285714285716,8.366666666666667,6.266954016400331,0.6405693950177935,Low,-0.32567519504396014,0,0,25,11,1,2025
2025-12-01,Manipur,Jiribam,0,1,1,9.0,5.0,2.4285714285714284,8.166666666666666,6.406264893450438,0.1090909090909091,Low,-0.9676492496243747,0,0,1,12,0,2025
2025-12-02,Manipur,Jiribam,1,3,4,2.0,9.0,2.7142857142857144,8.133333333333333,6.4258815755495045,0.43795620437956206,Low,-0.5566118030945669,0,0,2,12,1,2025
2025-12-03,Manipur,Jiribam,2,3,5,4.0,8.0,2.857142857142857,7.966666666666667,6.440621801922573,0.5576208178438662,Low,-0.3987121971311744,0,0,3,12,2,2025
2025-12-04,Manipur,Jiribam,3,1,4,1.0,1.0,3.2857142857142856,7.7,6.433479243178753,0.4597701149425288,Low,-0.49774807717331865,0,0,4,12,3,2025
2025-12-05,Manipur,Jiribam,0,4,4,1.0,7.0,3.7142857142857144,7.033333333333333,5.678048069984572,0.4979253112033195,Low,-0.4542245430917272,0,0,5,12,4,2025
2025-12-06,Manipur,Jiribam,1,3,4,2.0,5.0,4.0,6.733333333333333,5.588987529883517,0.5172413793103449,Low,-0.4148335872448759,0,0,6,12,5,2025
2025-12-08,Manipur,Jiribam,1,2,3,6.0,14.0,3.5714285714285716,6.6,5.629969069554111,0.39473684210526316,Low,-0.5429889585053694,0,0,8,12,0,2025
2025-12-09,Manipur,Jiribam,0,6,6,1.0,9.0,4.285714285714286,6.5,5.612486080160738,0.8,Low,-0.07561452590427924,0,0,9,12,1,2025
2025-12-10,Manipur,Jiribam,0,2,2,4.0,2.0,4.0,5.566666666666666,3.500574665466198,0.30456852791878175,Low,-0.7924913887185134,0,0,10,12,2,2025
2025-12-11,Manipur,Jiribam,0,3,3,5.0,4.0,3.7142857142857144,5.3,3.374856318780375,0.4761904761904762,Low,-0.5257315514858315,0,0,11,12,3,2025
2025-12-12,Manipur,Jiribam,0,2,2,4.0,1.0,3.4285714285714284,5.166666666666667,3.424891977489114,0.3243243243243243,Low,-0.715648355434787,0,0,12,12,4,2025
2025-12-13,Manipur,Jiribam,0,2,2,4.0,1.0,3.142857142857143,4.933333333333334,3.393028688083693,0.33707865168539325,Low,-0.6677246022294699,0,0,13,12,5,2025
2025-12-14,Manipur,Jiribam,0,2,2,4.0,2.0,2.857142857142857,4.866666666666666,3.4314301163911507,0.34090909090909094,Low,-0.6468942511500576,0,0,14,12,6,2025
2025-12-15,Manipur,Jiribam,1,0,1,3.0,6.0,2.5714285714285716,4.633333333333334,3.4489711942619348,0.17751479289940827,Low,-0.8166682081510056,0,0,15,12,0,2025
2025-12-16,Manipur,Jiribam,0,1,1,6.0,1.0,1.8571428571428572,4.333333333333333,3.356243110397393,0.1875,Low,-0.7651853326040046,0,0,16,12,1,2025
2025-12-19,Manipur,Jiribam,1,2,3,2.0,4.0,2.0,4.033333333333333,3.034097415449081,0.5960264900662252,Low,-0.25614982161215394,0,0,19,12,4,2025
2025-12-25,Manipur,Jiribam,1,0,1,3.0,5.0,1.7142857142857142,3.9,3.077728674380095,0.2040816326530612,Low,-0.7111802259479326,0,0,25,12,3,2025
2025-12-26,Manipur,Jiribam,2,1,3,2.0,4.0,1.8571428571428572,3.7,2.9261013252304244,0.6382978723404255,Low,-0.17829392112260803,0,0,26,12,4,2025
2025-12-27,Manipur,Jiribam,0,2,2,2.0,4.0,1.8571428571428572,3.5,2.825377606743505,0.4444444444444444,Low,-0.3921181525598282,0,0,27,12,5,2025
2025-12-28,Manipur,Jiribam,2,2,4,2.0,4.0,2.142857142857143,3.6,2.786667766594596,0.8695652173913044,Low,0.10563377213304499,0,0,28,12,6,2025
2025-12-29,Manipur,Jiribam,0,2,2,1.0,3.0,2.2857142857142856,3.433333333333333,2.7251489466829506,0.45112781954887216,Low,-0.38477208665968676,0,0,29,12,0,2025
2025-03-01,Manipur,Kakching,49,30,79,,,79.0,79.0,0.0,0.9875,Low,0.0,0,0,1,3,5,2025
2025-04-01,Manipur,Kakching,78,40,118,,,98.5,98.5,27.577164466275352,1.185929648241206,Medium,0.6823630113131921,0,0,1,4,1,2025
2025-05-01,Manipur,Kakching,83,54,137,,,111.33333333333333,111.33333333333333,29.569128044860125,1.2195845697329377,Medium,0.8396270455932173,0,0,1,5,3,2025
